237;Max Beerbohm
707;Jacques Casanova de Seingalt
2032;Duchesse d'Orleans Edited and Arranged by David Widger
373;Thomas Bailey Aldrich
847;John McCrae
634;Oliver Wendell Holmes (Sr.)
2066;Evangeline Booth and Grace Livingston Hill
1293;Mrs Alfred Gatty
962;Madame Campan
1665;George K. Pattee
197;George Meredith
1321;Kaiten Nukariya
1959;Susan Glaspell
2484;Lucy (Fitch) Perkins
2050;Andrew Kippis
199;John Tyndall
665;James Harrington
1101;Norman Douglas
2390;Helen Gray Cone
6;Lindsay, Anna Robertson Brown
748;Archer B. Hulbert
774;Joseph Crosby Lincoln
402;Alexander Whyte
772;F. W. Moorman
1781;Sarojini Naidu
1458;Charles H. Sylvester
448;United States.  Central Intelligence Agency.
564;Prosper Merimee
590;Amelia Gere Mason
2263;Young E. Allison
1734;Joseph Edmund Collins
2318;Harriet Stark
843;Lucy Fitch Perkins
2167;Adela Florence Cory Nicolson (AKA Laurence Hope), et al.
295;Eleanor H. Porter
1008;L. M�hlbach
2004;Jacquelyn Hedge-Cheney Roland Jon Cheney
286;Katherine Mansfield
799;Joseph Moore
104;Jules Verne
973;Alfred de Musset
153;Joseph A. Altsheler
2319;W. A. Fraser
1853;James E. Seaver
1466;Beatrix Potter
1132;Jennette Lee
2170;Walter Scott
8;Giovanni Boccaccio
298;George Gissing
1498;Richard Henry Savage
1847;Charles Farrar Browne (AKA Artemus Ward)
2358;Mrs Charles Gore
1271;William H. Taft
2457;Theodor Hertzka
225;Andrew Lang.
1722;Thomas D'Arcy McGee
1669;John Ellis
1757;Abby Morton Diaz
474;E. V. Lucas
1820;Clara Rayleigh
124;Louisa M. Alcott
244;John N. Reynolds
2298;Edwin Arnold
45;Edward Eggleston
492;Susan Fenimore Cooper
993;Dillon Wallace
2239;P. T. Barnum
334;Hilda Conkling
1167;Jean-Francois Regnard
449;Frederick Douglass
789;Michael Earls
1603;Willam Patten (Editor)
1675;Gustavus Myers
235;William Blades
1761;Clara M. S. Lowe
1274;Calvin Coolidge
1124;William Morton Payne
374;Mary Esther Miller MacGregor, AKA Marion Keith
1991;Charles Felton Pidgin
739;William N. Harben
2276;Wilhelm Meinhold
956;Jean Francois Paul de Gondi, Cardinal de Retz
2064;Gulielma Zollinger
2443;T. Sturge Moore
598;Clarence Edward Mulford
965;Ed Krol
1750;Caroline Clifford Newton
419;Richard Brinsley Sheridan
527;Dinah Maria Mulock Craik
44;Joseph Planta, Esq. F. R. S.
995;William Shakespeare [Apocrypha]
967;Georges Ohnet
1728;Lady Gregory
1747;Austin Dobson
1192;James Whitcomb Riley
1302;Henry A. Shute
729;Max Farrand
868;William Guthrie
903;Robert Alexander Wason
559;Hugh Latimer
1405;James E. Talmage
2096;Elizabeth Atkins
1135;L. H. Woolley
1787;Mildred Stapley
518;Lucy Larcom
2345;William H. Davies
2040;Anne Bronte
460;William Hazlitt
1419;W.E. Burghardt Du Bois
2199;E. Barrington
2237;Frances H. Burnett
675;Friedrich de la Motte Fouque
2281;John Greenleaf Whittier
2140;Ilya Tolstoy
100;Zane Grey
107;William Godwin
913;Thomas Paine
1363;Wassily Kandinsky
2184;Mary Wollstonecraft (Godwin) Shelley
2260;C. J. Cornish
1258;James Monroe
1801;Charles Mair
552;George Borrow
345;United States. Central Intelligence Agency.
1835;Peter Esprit Radisson
2422;H. C. Bailey
1027;Trumbull White
2125;William Schwenk Gilbert and Arthur Sullivan
1290;Euripedes
510;Edward P. Roe
861;Edward Salisbury Field
2094;John Jay Smith
14;John Muir
301;Benjamin Franklin
541;Padraic Colum
2103;Sir Rabindranath Tagore
1981;Edward J. M. D. Plunkett, Lord Dunsany
282;Percival Lowell
430;Nennius
1618;Charles Mackay
1726;Samuel de Champlain
1766;Fr. Vincent de Paul
830;Francis Leggett & Co.
1210;Edward Lasker
1225;Pheleg Van Trusedale A pseudonym for Francis Colburn Adams
780;Ann Radcliffe
1471;Louise de la Ramee
1742;G. G. Putnam and Others
399;Elia W. Peattie
734;Samuel P. Orth
1100;James Allen
1476;William and Ellen Craft
1424;Adelaide L. Fries
2444;George W. Cable
108;Henry James
1839;Moli�re
1131;T.S. Arthur
1147;Madame de Stael
2376;Arthur Sherburne Hardy
905;R.P. Williams
586;Library of Congress Copyright Office
105;Arthur Sullivan
1007;Simon Newcomb
2209;Henry Watterson
416;Harold MacGrath
48;Creever & Bachelor
1683;Mrs. Sutherland Orr
943;J. H. Patterson
1445;Francis Bacon
951;Lord Frederick Hamilton
537;Sylvester Mowry
2128;Cory Doctorow
2374;St. John G. Ervine
302;Thomas Hughes
1285;George H.W. Bush
1872;Alonzo Reed and Brainerd Kellogg
670;Hamlin Garland
2165;Bramwell Booth
2425;A. H. J. Greenidge
58;Louise Forsslund
178;Electronic Frontier Foundation
1906;J. Morris Slemons
459;Chauncey M. Depew
379;Helen Nicolay
1493;Marie L. Shedlock
4;William Hope Hodgson
1217;Jessie Graham Flower
2027;Lewis Goldsmith Edited and Arranged by David Widger
2028;Joseph A. Munk
393;Rudyard Kipling
1561;Japan
2070;W.H. Hudson (AKA Henry Harford)
472;Herbert A. Giles
558;Arthur B. Reeve
1263;Franklin Pierce
99;Robert Louis Stevenson and Lloyd Osbourne
644;Annie Roe Carr
1768;Eliza Chase
130;Earl Wayland Bowman
2362;Willa Cather and Alfred Noyes
77;by (AKA B. M. Sinclair) B. M. Bower
376;United States Central Intelligence Agency
576;Katharine Berry Judson
1129;Horace Walpole
1331;William Henry Rhodes
2369;Josiah Allen's Wife (Marietta Holley)
2017;Guy de Maupassant Edited and Arranged by David Widger
978;Paul Bourget
203;Noah Brooks
2469;British Museum
690;John Lydgate
892;Steele Rudd
1738;William Sangster
800;Philip Gibbs
873;Albert Keim and Louis Lumet
779;Richard Le Gallienne
864;Samuel W. Baker
954;Johann David Wyss
2248;John Sherburne Sleeper
1729;Dougan Clark
1873;Shinran Shonin
1535;Henry Rider Haggard
343;Frank Norris
1361;J. S. Fletcher
1551;Alfred, Lord Tennyson
919;Van Tassel Sutphen
154;Laurence Sterne
234;G. K. Chesterton
183;Louis de Rougemont
895;Russell H. Conwell
1462;Edward Jenkins
674;Marshall Saunders
1935;Emilie Kip Baker
719;Willis George Emerson
1235;Robert Barr
1946;E. J. Banfield
2007;Hendrik van Loon
2480;Anna McClure Sholl
54;John R. Watson
342;Thomas Dixon
1782;Louis A Banks
1068;David Hume
792;Albert Ernest Jenks
1606;Anna Balmer Myers
1335;B.W. Matz
2366;Adolph Keitel
505;Fyodor Dostoyevsky
1508;Feodor Dostoevsky
523;(His Son) Captain Robert E. Lee
1181;Godmunder Kamban
2424;Cicero
317;Edward Carpenter
281;Alexander Hamilton, John Jay, and James Madison
988;Coventry Patmore
423;Johann Wolfgang Von Goethe
223;John Masefield
1614;Harold Brighouse
902;Ethel C. Pedley
2197;William Gilmore Simms
158;Lewis Roth
1259;John Quincy Adams
2370;Mr. and Mrs. Haldeman-Julius
1003;Richard Johnson
2126;J. W. Powell
904;Gertrude Atherton
582;Basil Hall Chamberlain
1279;John F. Kennedy
1283;Jimmy Carter
1374;Francis Grose
827;William Ewart Gladstone
1897;William  Dean Howells
1552;George Herbert Palmer
1671;Ralph Henry Barbour
2186;Roualeyn Gordon-Cumming
522;Richard Jefferies
803;Leroy Scott
1555;Mangasar Magurditch Mangasarian
1104;Steve Solomon
401;J. Fitzgerald Molloy
1570;Ralph Chaplin
2375;Clarence E. Edwords
738;Sydney G. Fisher
1444;Ludvig Holberg
240;Bret Harte
1368;John Oxley
528;Christopher Evans
1513;W. Gilmore Simms
1554;Henry Seidel Canby
641;Emily Dickinson
1433;A. E. Housman
2249;Margaret Fuller Ossoli
2152;Mrs. Henry Clarke
2385;Will Carleton
357;Mary Johnston
2187;I. T. Thurston
1575;L. T. Meade
2104;C. K. Ober
1589;Alan Seeger
1685;James Root Hulbert
1212;Austin Hall Homer Eon Flint
1436;Gabrielle E. Jackson
1982;Dornford Yates
1469;Edward Sylvester Ellis (AKA Lieutenant R.H. Jayne)
2372;Florence Akin
478;J. E. Hutton
1522;Edwin L. Arnold
587;Victor Hugo
25;Edith Ferguson Black
1860;John Henry Goldfrap
663;Alfred Ollivant
1413;Brother Lawrence
2073;S. M. Dubnow
306;Louis Ginzberg
991;Maurice Leblanc
1432;Paul Leicester Ford
2142;Stephen Hudson
1688;Joanna H. Mathews
2051;Owahyah
266;Alfred Tennyson
1169;Alexandra Kuprin
2241;Arthur Graves Canfield
1937;Charles-Jean-Jacques-Joseph Ardant du Picq
427;Melvin L. Severy
908;John H. Haaren A. B. Poland
880;Mary Austin
1301;J. G. Patterson
299;Thomas Babington Macaulay
940;Joseph Fisher
769;Thomas Hobbes
1637;T.H. Huxley
489;Lew Wallace
981;Rene Bazin
1574;George W. Peck
349;Samuel D. Humphrey
1384;Amy Brooks
974;Octave Feuillet
791;Charles Hose and William McDougall
476;William Wells Brown
1114;U. S. Grant, W. T. Sherman, P. H. Sheridan
455;Eleanor Farjeon
1993;John Goodwin
542;Helen Keller
2185;E.A. Bennett
1324;United States District Court for the Eastern District of Pennsylvania
1030;Ada Cambridge
1610;Major Archibald Lee Fletcher
888;Sir Samuel White Baker
179;John William Draper
704;Ralph Waldo Emerson
415;A.C. Seward and Others
1576;Hamilton Wright Mabie
1162;Lyndon Orr
666;Helen Hunt Jackson
1040;Charles James Fox
2440;Mary Robinson
316;Wilkie Collins
371;Baroness Orczy
2190;Euripides
1454;Tadashi Nakashima
1698;Charles Sainte-Foi
1165;Jeanie Mrs. Aeneas Gunn
1591;Goldsworthy Lowes Dickinson
403;J. Henri Fabre
1661;H. C. Yarrow
1753;William Meinhold
1305;William James
1922;Sarah Anne Curzon
2380;Scian Dubh
1138;William Day Simonds
1703;Roland Cheney
231;James J. Davis
354;Gaston Leroux
1282;Gerald R. Ford
796;Charles Warren Stoddard
1568;Mary Parmele
362;Susanna Rowson
1142;Percy Bysshe Shelley
1202;Oliver Optic
1919;Knut Hamsun
890;Charles Ives
2232;George Lincoln Walton, M.D.
1763;Joseph Smith
1209;Norman Lindsay
1069;Elmer U. Hoenshel
1627;Percy Brebner
1365;Cherubini
660;Margaret Penrose
1017;Azel Ames
1406;William Allen White
1900;Black Hawk
2287;Robert Neilson Stephens
272;Rene Doumic
1800;Marcius Willson Robert Pierpont Willson
85;Bram Stoker
1942;Ivan Goncharov
16;Edited by George Newnes
1623;Father Candide Chalippe
2250;Susie F. Harrison
1028;Charles W. Colby
465;William Beckford
1532;Lady Fanshawe
1732;Myra Kelly
723;Dorothy Richardson
1960;John Locke
1519;Edward Gibbon
1421;Frank Pinkerton
1022;L. Frank Baum
1416;Eustace Hale Ball
858;Michel de Montaigne
1408;Alleyne Ireland
2039;Mary Mapes Dodge
2479;William Nowlin
112;G. Lowes Dickinson
1752;Norman Coombs
150;Ulysses S. Grant
1944;Paul Henri Thiry, Baron D'Holbach
2053;Maurice W. Brockwell
7;George Tucker
1596;William W. Walter
1631;C. Suetonius Tranquillus
1842;Edmund Spenser
2088;Johann Wolfgang Goethe
2274;E. Charles Vivian
1656;Susanna Moodie
568;Plutarch
2175;G. W. Curtis, ed. George Willis Cooke
2201;C. B. Clarke
1103;Arthur Christopher Benson
1582;Edward Bulwer-Lytton
567;(AKA David Grayson) Ray Stannard Baker
521;Joel Chandler Harris
957;Madame La Marquise De Montespan
2265;Simeon E. Baldwin
852;Anna Howard Shaw
1687;Charles A. Ellwood
572;Mary Russell Mitford
1481;John Thomas Simpson
802;Thomas Nelson Page
236;Hall Caine
966;Jean Jacques Rousseau
117;Roger McGuinn
605;H. Wilfrid Walker
964;Lewis Goldsmith
1518;John Preston True
1979;George Allan England
1779;Frederich Schiller
1640;Reuben Post Halleck
323;Horatio Alger, Jr.
1161;Suelette Dreyfus
561;B. Perez Galdos
1155;Arthur E. Knights
1708;Catherine E. Beecher and Harriet Beecher Stowe
1751;Henry C. Shelley
581;United States
1642;Mrs. S.T. Rorer
1825;Leo Tolstoi
953;Francis Hueffer (translator)
1056;Isabel Ecclestone Mackay
2161;Vernon Lee
2364;Sir Winston S. Churchill
1869;C. E. Orr
611;John Philip Sousa
1386;Horace
2328;J. L. Cherry
2459;John Joy Bell
1370;Edward John Eyre
2288;Carl Schurz
277;Leo Tolstoy
1736;Henry Craik
2035;Marguerite de Valois Edited and Arranged by David Widger
771;Katharine Pyle
1178;C. J. Dennis
1349;W. C. Green
975;Alfred de Vigny
1400;Juliet James
2228;Logan Pearsall Smith
553;Frances Bacon
949;Marie Corelli
97;Mary F. Nixon-Roulet
2294;William Dool Killen
213;Edmond Rostand
249;Elizabeth, AKA Marie Annette Beauchamp
279;Upton Sinclair
1706;Newton H. Chittenden
1248;C. Collodi--Pseudonym of Carlo Lorenzini
1765;Mrs. Cecil Hall
1727;Percy K. Fitzhugh
2163;Samuel Rowlands
1975;Jerry Bonnell and Robert Nemiroff
2173;Frank Tymon
469;Theophilus G. Pinches
1827;Hildegard G. Frey
1195;Dod Grile
1710;Norman F. Joly
1593;Richard de Bury
1716;Kate Seymour Maclean
1499;Snorri Sturlason
911;Nicolay Gogol
1431;Prince de Joinville
2341;Benedetto Croce
1534;Edward Lucas White
2315;John Denham Parsons
764;Juanita Helm Floyd
1379;Horace a.k.a. Quintus Horatius Flaccus Translated by John Conington, M. A.
929;G. P. R. James
2327;M. Y. Lermontov
1701;Floyd Dell
49;Venture Smith
1486;Mary H. Kingsley
19;F. J. Cross
1002;Rosa Praed
1497;Alice Hegan Rice
557;Voltaire
1163;William Le Queux
174;Upton Sinclair Eugene Brieux
370;Natalie Sumner Lincoln
2352;William Elliott Griffis
545;Richard F. Burton
811;Edward Hayes
1107;Cyril G. Hopkins
1491;Elizabeth Jordan
1553;Charles N. Crewdson
1712;S. A. Reilly
1566;Alfred Rochefort
1065;Thomas Wright
805;Ottilie A. Liljencrantz
1392;Mariano Azuela
1410;Robert Seymour
291;O. Henry
414;B.M. Sinclair, AKA B. M. Bower
1974;Mrs. O. F. Walton
2412;Charles Boardman Hawes
1006;Edward Creasy
1972;Mildred Maddocks
1556;F. M. McMurry
1366;Brett Page
114;Wilfred Owen
3;Lucius Seneca
817;Brendan P. Kehoe
1117;Augusta J. Evans
1123;Don Marquis
2282;E. Ben Ez-er
433;Ellen Robena Field
1525;William T. Hornaday
200;Charles Darwin
1346;Henry C. Murphy
1090;Guibert of Nogent
1928;Annie Russell Marble
2044;Frances Margaret Fox
958;Elizabeth-Charlotte, Duchesse d'Orleans
2491;Virginia Carter Castleman
1218;St. George Rathborne
795;Inez Haynes Irwin
804;Mrs. Henry Wood
879;Winston Churchill
700;Bayard Taylor
1799;United States Arms Control and Disarmament Agency
1848;D. P. Thompson
1733;Canniff Haight
1899;Eva Stern
1957;W. D. Howells
1391;Carl Maag and Steve Rohrer
1587;Alfred Rochefort Calhoun
715;Thomas Jefferson
1845;A. Frederick Collins
2118;Odd de Presno
1376;W.H. Hudson
1813;Jane D. Abbott
2134;James Cook
1533;Charles Goddard
2286;Kin-nosuke Natsume
2429;William le Queux
383;Mary Murdoch Mason
1674;W. S. Harris
2398;Mrs. Humphrey Ward
390;John Charles McNeill
43;Grace MacGowan Cooke
164;Lewis Carroll
653;The National Atomic Museum
1943;Alan Alexander Milne
456;Samuel White Baker
996;Ignatius Donnelly
1526;Douglas Jerrold
1126;Orison Swett Marden
1266;Rutherford B. Hayes
2110;Elias Johnson
116;Fanny Trollope
781;Charles Farrar Browne
71;Edwin Waugh
1358;(a.k.a. Mrs. Everard Cotes) Sara Jeannette Duncan
1048;Benjamin Nathaniel Bogue
615;Hiram Corson
2331;G. Stanley Hall
1441;Mary C.E. Wemyss
740;Homer (Lang, Leaf, Myers trans.)
1204;Jean Armour Polly
1501;T.S. Eliot
1730;Charlotte Selina Bompas
2330;Rev. Fred A. Ross, D.D.
1870;Grace Livingston Hill
318;Maurice LeBlanc
678;Oscar D. Skelton
1153;Glenn D. Bradley
1312;Richard Wagner
2119;Herbert Carter
784;Sir Arthur Conan Doyle
701;Horatio Alger
826;Marietta Holley
1767;Elizabeth Cooper
2087;James W. Steele
2381;Eugenie Foa
1969;Shelden Cheney
606;E.C. (Edmund Clerihew) Bentley
224;Robert Burns
2154;Charles Waterton
1999;Coningsby Dawson
1198;Percy Bysshe Shelley Edited by Thomas Hutchinson, M. A.
2149;Pio Baroja
2193;John Esten Cooke
290;(AKA Ralph Iron) Olive Schreiner
18;Charles S. Brooks
1601;Thomas Belt
2029;Anthony Hamilton Edited and Arranged by David Widger
96;Nellie L. McClung
588;Charles Johnston
1344;J. Alexander Gunn
1909;Lawrence J. Leslie
751;Stephen Vincent Benet
2458;Charles Ramsdell Lingley
504;Pierre Loti
1133;Thomas Dykes Beasley
151;Thomas Hardy
705;Octave Thanet
2075;Lord Dunsany [Edward J. M. D. Plunkett]
372;Anton Checkov
2490;Enid Bagnold
1971;William Pittenger
254;Jerome Klapka, AKA Jerome K. Jerome
1769;Jose  Rizal
955;Marguerite de Valois, Queen of Navarre
703;Johan Bojer
1694;Smyrnaeus Quintus
977;Francois Coppee
2340;Mrs. W. G. Waters
2383;Francis Hodgson Burnett
1186;Wallace Irwin
289;Jerome Lobo
2389;L. H. Bailey
775;Ralph Connor
1867;M. P. Shiel
548;Thomas Wentworth Higginson
2426;Francis Augustus Cox
689;E. A. Allen
938;Seneca
2148;Harriet Annie Wilkins
2206;Jessie L. Weston
1956;Clement Juglar
2196;Archibald Forbes
188;B. M. Bower
1822;Alice Dunbar
713;Henry Festing Jones
2052;Clinton Scollard
1140;Almira Bailey
1834;Carlotta C. Greer
2487;William Wallace Blancke
348;Lucius Apuleius
2261;Joel Barlow
2391;F. A. M. Miguet
135;Burton E. Stevenson
453;Harriet Beecher Stowe
464;John Fox
1460;W. B. Laughead
232;Owen Wister
462;Richard Henry Dana
645;Eleanor Atkinson
1214;John A. Widtsoe
1700;Walter E. Traprock
2348;Miss Brightwell
577;Hubert Howe Bancroft
90;(AKA Charlotte, Emily and Anne Bronte) Currer, Ellis, and Acton Bell
1829;Graham B. Forbes
1085;Henri Bergson
1348;Mabel C. Hawley
261;Edouard le Roy
539;Margaret Deland
891;Marion Polk Angellotti
1122;Mrs. C. F. Fraser
1544;John Lyde Wilson
1682;John Goerzen and Ossama Othman
2235;Lucas Malet
1118;John Addington Symonds
846;Ludwig van Beethoven
1475;Herbert Spencer
1545;Jane Porter
2168;H. A. Cody
952;William J. Locke
2121;Francis Lynde
1793;John Beames
885;Henri Rene Guy de Maupassant
1668;Catharine Parr Strickland Traill
1109;Evelyn Scott
86;Baruch Spinoza  [Benedict de Spinoza]
432;Jean Baptiste Racine
451;Jean-Baptiste Poquelin Moliere
1;William Shakespeare
486;Gilbert Keith Chesterton
2230;Traditional Text
671;George Washington Plunkitt
2220;Gordon Home
2418;Edwin A. Abbott
473;Etienne Leon Lamothe-Langon
1954;Emma Gellibrand
1076;J.M. Stone
1494;Frances Little
115;Charles Lamb
1275;Herbert Hoover
1949;Henry T. Sell
1704;William H. Gilder
602;George P. Morris
1755;Charles Edward Stowe
2166;Alexander Pushkin Various
1446;Maurice Hewlett
1858;Jean Mace
2268;Epictetus
503;George Sand
1120;J. B. Bury
1548;Wu Tingfang
886;Lousia Muhlbach
1350;Laura E. Richards
2339;May Sinclair
2162;Charles Willing Beale
1286;William J. Clinton
34;Janet D. Wheeler
2321;John Filson
999;Friedrich Kerst and Henry Edward Krehbiel
1404;Eros Urides and J. L. Kennon
156;Jonathan Swift
630;Abraham Lincoln
2090;Amy Prentice
2317;Charles W. Sanders
2293;Henry B. Fuller
2236;James de Mille
2245;AEschylus
1160;Sam Vaknin
1099;James De Mille
2127;American Sunday School Union
187;Francois Rabelais
1915;Samuel Lover
41;James M. Beck
2360;Robert J. Evans
2461;Elizabeth Cady Stanton
863;Anna Chapin Ray and Hamilton Brock Fuller
1739;Lawrence Beesley
1940;Augustine Birrell
311;Samuel Taylor Coleridge
1875;Ray Woodward
806;Thomas Bulfinch
592;Coalition for Networked Information
1345;Old Sleuth Harlan Page Halsey
1684;Clara Barrus
182;William Congreve
1113;Steven Stills
2399;Ivan Sergeevich Turgenev
1206;H. E. Bird
2135;Lewis H. Morgan
1629;Emma Dorothy Eliza Nevitte Southworth
555;Edmund G. Ross
923;Nettie Garmer Barker
1429;Lord Dunsany
2441;Imbert de Saint-Amand
50;Harold Bindloss
927;Logan Marshall
133;David Livingstone
900;The Marquess of Dufferin (Lord Dufferin)
2313;Louis Bertrand
823;Annie Hamilton Donnell
491;Herbert Allen Giles
2080;Jeannette Marks
322;Jean Webster
2202;Stijn Streuvels
724;Michael Husted
1797;William Henry Withrow
2482;J. Wilbur Chapman
2224;Arlo Bates
2030;Madame du Hausset an Unknown English Girl and Princess Lamballe Edited and Arranged by David Widger
2063;Jessie Eldridge Southwick
1141;Cuthbert Bede
26;Elizabeth Robins (C. E. Raimond)
1563;Franklin P. Adams
1667;J. D. Hooker
832;Ouida [Louise de la Ramee]
2106;Arthur Guy Empey
2434;William H. Ryus
1000;Algernon Blackwood
2231;J. Raymond Elderdice
2256;Alexander Kielland
750;Sophocles
1886;S. O. Susag
475;Samuel Adams
649;Grace S. Richmond
1401;Marion Harland
47;Elizabeth Moxon
53;Robert L. Drake
1338;William Henry Hudson
2421;Frances Parkinson Keyes
87;Nellie McClung
2203;Andreas Latzko
1859;Israel Abrahams
1907;John Alexander Logan
2496;Marian M. George
1239;Laura Lee Hope
551;Alexander Pope
394;Alphonse Daudet
1516;Mark Rutherford
1387;Brillat Savarin
1246;Founding Fathers
754;Joseph Butler
1059;Ralph Centennius
493;Lao-Tze
2157;George Forbes
1841;Washington Gladden
1023;L. Frank Baum.
1205;Calamity Jane
201;Nicolo Machiavelli
1244;Roy Rockwood
1583;W. F. Markwick, D. D. and W. A. Smith, A. B.
1075;Lola Ridge
1098;Stephen Crane
834;Hugh Walpole
989;Edgar Jepson Maurice Leblanc
2001;A. Frances Friebe
2292;Clara Ingram Judson
1287;George W. Bush
930;Maksim Gorky
1804;Joseph Hergesheimer
2392;Cao Xueqin
159;Ernest Thompson Seton
172;Saxo Grammaticus (Saxo the Learned)
2396;Tibullus
1817;Ellen Glasgow
1355;Jean de La Fontaine
1883;E. M. Hull
1488;Alexander H. Japp
1063;David Graham Phillips
1201;Miriam Michelson
650;William Kirby
1520;Geoffrey de Villehardouin
639;Charles Dudley Warner
113;David Garnett
1097;H. B. Irving
1989;Edward S. Ellis
2083;Kisari Mohan Ganguli
1240;Mrs. L.T. Meade
1926;Jean de la Fontaine
2089;Maurice Le Blanc
2067;James Cowan
1211;S.R. Crockett
2219;James Russell Lowell
1306;Charles Klein
1951;Henry L. Williams
2349;E. T. Seton
1143;William Bennett Munro
635;Oliver Wendell Holmes, Sr.
1564;Samuel Richardson
382;Elizabeth Gaskell
500;Joshua Reynolds
340;Louisa May Alcott
596;Samuel Smiles
463;George Smith
604;Baron Etienne Leon Lamothe-Langon
2428;Norman Bentwich
1467;Mary Raymond Shipman Andrews
2475;Charles Thompson
757;Rudolph Erich Raspe
1232;David W Carnegie
646;Anna Sewell
1480;Horatio Alger and Thomas Chandler Haliburton
1758;Brooks Adams
2192;Colonel Eugene C. Jacobs
1044;Edgar Saltus
1150;F. Colburn Adams
208;Helen Cody Wetmore
481;Bernardin de Saint Pierre
1697;Samuel Lowe
136;Elizabeth McCracken
835;Elizabeth Rebecca Ward, AKA Fay Inchfawn
1394;Ralph Victor
1125;T. S. Arthur
1261;Zachary Taylor
2456;Milo Hastings
1846;Agatha Armour
2060;Samuel B. Allison
488;A. J. O'Reilly
636;Oliver Goldsmith
1780;Frances E. W. Harper
325;Eden Phillpotts
793;The Marquis de Nadaillac
1343;Charles James Lever (1806-1872)
52;Harriot Stanton Blatch
1024;William Harmon Norton
1599;Brander Matthews (Editor)
550;Jeffrey Farnol
1313;Charles W. Colby Edited by George M. Wrong and H. H. Langton
1020;Sherwood Anderson
2132;(A.E.)George William Russell
2463;Ernest Alfred Vizetelly
1636;Leon Trotzky
2223;R. L. Alsaker
293;Johanna Spyri
1509;Lillian Elizabeth Roy
173;Sinclair Lewis
2147;John Frederick Schroeder Benson John Lossing
1913;Frank Preston Stearns
1924;Hugo DeVries
916;Ethel D. Puffer
1053;John Habberton
1034;Max Nordau
1128;graf Leo Tolstoy
1695;Hudson's Bay Company
632;John Pinkerton
1746;Helena Pretrovna Blavatsky
57;James Otis
896;Franz Liszt
1901;George Parsons Lathrop
1369;William F. Drannan
1567;Wm. H. Maher
1185;David Starr Jordan
1057;Frank Channing Haddock
1826;Maria Antonia Field
1280;Lyndon B. Johnson
288;Olive Schreiner
1527;Will N. Harben
2108;Krishna-Dwaipayana Vyasa
894;J. C. F. Johnson
1228;Ludwig Thoma
515;E. Philips Oppenheim
1092;Edith Nesbit
1921;Henry Thomas Hamblin
1380;Clarence Edgar Johnson
425;Gildas
59;An Oxonian
195;Charles Babbage
898;Ben Jonson
1511;Michael Clarke
1630;Antonia Isola
2042;Kakuzo Okakura
1540;Louis Agassiz
358;Elizabeth Cleghorn Gaskell
571;Maurice Baring
963;Arthur Machen
1139;James O'Meara
259;Benjamin Cardozo
807;Walter Raleigh
1995;Robert Gordon Anderson
15;Various
1032;Rolf Boldrewood
168;Anthony Hope
882;Sir Samuel W. Baker
1560;Andrew Barton Paterson
398;A. A. Milne
759;Tom Taylor
1291;Henry C. Northam
2409;Alexandre Dumas (Pere)
267;Henry Wadsworth Longfellow
878;Cosmo Hamilton
1407;Gertrude Page
219;Robert Nemiroff Jerry Bonnell
1986;Louey Chisholm
443;George W. Sands
2302;William F. Kirk
2401;Henry Kendall
767;Charlotte Perkins Stetson Gilman
2033;Cardinal De Retz Edited and Arranged by David Widger
2338;Edward Peple
529;Alice Freeman Palmer
1356;Amy Steedman
2301;John Foster
2278;William Wordsworth
2481;Henry Bore
92;Amy Lowell
808;Samuel Pepys
490;Frank Frankfort Moore
1754;Milliam Meinhold
731;Jesse Macy
2451;Robert Dodsley
1571;Douglas Mawson
1843;Dolores Bacon
209;Gene Stratton Porter
253;Robert F. Murray
466;John Dryden
562;Robert Hichens
601;Fyodor Dostoevsky
214;Alexandre Dumas, Pere
728;Lucretia P. Hale
1385;Jean-Jacques Rousseau
32;H. Irving Hancock
828;E. L. Voynich
131;J. Sheridan Le Fanu
1043;Christopher Morley Bart Haley
109;Edward Stratemeyer
622;Joyce Kilmer
1158;F. C. Adams
1976;Lafayette
848;Stephen Leacock
1330;Frances Boyd Calhoun
1932;Theodore Martin
76;George Tyrrell
1810;Andrew McFarland Davis
1077;Annie Payson Call
1221;Edith Bancroft
1893;Sarah Bernhardt
2310;Robert Sheckley
1792;Helen M. Johnson
687;Fergus Hume
1678;Archbishop Wake
2155;George Brandes
540;Albert Payson Terhune
1653;Henry Frost
1172;Holman Day
2218;R. A. Craig
2335;William Dobein James
2492;Belle K. Maniates
1315;Henry M. Stanley
619;William T. Sherman
693;Carolyn Wells
479;Aesop
822;F. Hopkinson Smith
1154;Eugen Neuhaus
1196;Mrs. Harriet A. Adams
2296;John McDouall Stuart
755;John D. Barry
2214;P. H. Ditchfield
1689;Goldwin Smith
1815;Austin Craig
1086;George Randolph Chester
1284;Ronald Reagan
1367;Dom
2085;George Alfred Henty
2322;Isabella Alden
600;Mrs.(Margaret) Oliphant
677;Fredrich de la Motte-Fouque
353;Henry H. Snelling
450;August Niemann
971;Phillipe de Massa
94;Henry David Thoreau
278;United States.  Central Intelligence Agency
556;William Alexander Linn
869;Attributed (incorrectly) to John Bunyan
1316;Selma Lagerlof
535;Charlotte M. Braeme
1036;Thomas Malthus
2095;Charles Brockden Brown
2365;George Wharton Edwards
1080;Alexander Pushkin
2081;Frederic Remington
2439;Edward Lear
2057;Christoper Marlowe
